churn,age,housing,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,web_user,app_web_user,ios_user,registered_phones,payment_type,cancelled_loan,received_loan,rejected_loan,left_for_two_month_plus,left_for_one_month,reward_rate
1,38.0,R,522.0,0,0,0,0,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,1.93
1,31.0,R,550.0,0,0,24,0,0,1,1,0,0,Monthly,0,0,0,0,0,1.1
0,28.0,R,514.0,5,3,101,5,0,0,0,0,0,Weekly,0,0,0,0,0,0.7
0,50.0,na,547.0,0,0,0,0,0,1,1,1,0,Monthly,0,0,0,0,0,0.43
0,32.0,R,527.0,0,0,65,0,0,1,1,0,0,Semi-Monthly,0,0,0,0,0,1.27
0,36.0,O,522.0,0,0,0,0,1,1,1,0,2,Bi-Weekly,0,0,0,1,0,2.67
1,24.0,na,534.0,0,0,8,0,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,0.23
0,36.0,R,547.0,4,0,37,4,0,1,1,0,2,Weekly,0,0,0,0,0,2.1
0,23.0,na,0.0,0,0,0,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.0
1,31.0,O,642.0,1,1,1,1,0,0,0,0,0,Monthly,0,0,0,0,0,1.0
0,41.0,na,557.0,0,0,0,0,0,1,1,1,2,na,0,0,0,0,1,1.83
1,42.0,R,554.0,1,1,21,1,0,1,1,1,0,Weekly,0,0,0,0,0,0.23
1,26.0,O,445.0,0,0,0,0,1,1,1,0,0,Weekly,0,0,0,0,0,2.5
0,30.0,O,0.0,0,0,36,0,0,0,0,0,0,Monthly,0,1,0,0,0,1.4300000000000002
1,19.0,na,621.0,0,0,0,0,0,0,0,1,2,Weekly,0,0,0,0,0,0.67
0,61.0,R,0.0,0,0,0,0,0,1,1,0,2,na,0,0,0,0,0,2.03
1,29.0,na,0.0,0,0,0,0,0,0,0,0,0,Weekly,0,0,0,1,0,0.06999999999999999
0,39.0,R,474.0,14,0,28,14,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,0.83
0,23.0,na,592.0,0,0,44,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.7
1,39.0,na,0.0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,0,0,0,0,0.0
1,26.0,na,0.0,0,0,3,0,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,0.5
0,34.0,R,618.0,0,0,100,0,0,1,1,1,0,Weekly,0,0,0,0,0,1.53
1,22.0,na,0.0,0,0,0,0,0,0,0,0,0,Semi-Monthly,0,0,0,0,0,0.2
1,32.0,na,0.0,0,0,2,0,0,0,0,0,0,Monthly,0,0,0,1,0,0.0
0,29.0,O,572.0,14,1,68,14,0,1,1,1,0,na,0,0,0,0,0,1.97
1,31.0,na,442.0,0,0,0,0,0,0,0,0,0,na,0,0,0,0,0,0.0
0,37.0,R,520.0,0,0,61,0,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,2.1
0,30.0,O,542.0,0,0,62,0,0,1,1,0,2,Semi-Monthly,0,0,0,1,0,1.4
0,58.0,na,0.0,5,0,14,5,0,1,1,0,0,na,0,0,0,0,0,0.47
0,51.0,na,520.0,0,0,0,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,1,2.23
1,25.0,R,0.0,0,0,11,0,0,1,1,0,2,Weekly,0,0,0,0,0,0.3
1,27.0,na,0.0,1,0,2,1,0,1,1,1,0,Monthly,0,0,0,0,0,0.08999999999999997
1,32.0,R,553.0,0,0,0,0,0,1,1,1,0,Weekly,0,0,0,0,0,1.97
0,20.0,na,0.0,0,0,1,0,0,0,0,1,0,Bi-Weekly,1,0,0,0,0,0.06
0,32.0,na,521.0,5,1,40,5,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,0.77
0,37.0,R,561.0,0,0,0,0,0,0,0,0,3,Bi-Weekly,0,0,0,0,1,2.1
0,33.0,na,527.0,0,0,54,0,0,0,0,0,0,Bi-Weekly,0,1,0,0,0,1.37
0,28.0,R,605.0,0,0,188,0,0,1,1,0,0,Weekly,0,0,0,0,0,1.47
1,25.0,R,552.0,0,0,0,0,0,1,1,1,3,Bi-Weekly,0,0,0,0,0,0.83
0,31.0,na,445.0,0,0,9,0,0,1,1,1,0,Semi-Monthly,0,0,0,0,0,0.2
0,34.0,R,0.0,2,0,21,2,0,0,0,0,0,Weekly,0,0,0,0,0,0.47
0,24.0,na,454.0,0,0,4,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.0
1,36.0,na,581.0,0,0,0,0,0,1,1,0,0,Semi-Monthly,0,0,0,1,0,2.23
0,22.0,O,610.0,0,0,8,0,0,0,0,0,0,Weekly,0,0,0,0,0,0.16
1,51.0,na,497.0,0,0,0,0,0,1,1,1,2,na,0,0,0,1,0,1.3
0,38.0,R,642.0,44,3,75,44,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,2.27
0,24.0,na,0.0,0,0,2,0,0,1,1,0,0,Semi-Monthly,0,0,0,0,0,0.05
0,27.0,na,513.0,0,0,84,0,0,0,0,1,0,Semi-Monthly,0,0,0,0,0,1.5
0,46.0,R,0.0,0,0,0,0,1,1,1,0,0,Bi-Weekly,0,0,0,0,0,2.27
1,45.0,O,527.0,25,2,87,24,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,2.0
0,31.0,na,0.0,3,1,4,2,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,0.06999999999999999
0,19.0,na,0.0,0,0,0,0,0,1,1,1,0,Weekly,0,0,0,0,0,0.0
0,22.0,na,655.0,0,0,22,0,0,1,1,0,0,Bi-Weekly,0,0,0,1,0,0.3
1,27.0,O,531.0,1,1,0,1,0,0,0,0,0,Weekly,0,0,0,1,0,0.5
1,24.0,na,572.0,0,0,0,0,0,0,0,0,0,Semi-Monthly,0,0,0,0,0,0.06999999999999999
0,23.0,na,575.0,0,0,8,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.2
0,35.0,na,556.0,0,0,0,0,1,1,1,0,0,Bi-Weekly,0,0,0,1,0,1.97
0,38.0,O,431.0,57,0,71,56,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,2.3
1,36.0,na,538.0,1,0,13,1,0,1,1,1,2,Semi-Monthly,0,0,0,1,0,0.87
0,47.0,na,0.0,0,0,0,0,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,0.0
0,43.0,na,477.0,19,1,26,18,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,1.8
1,19.0,R,525.0,0,0,32,0,0,1,1,0,0,Weekly,0,0,0,0,1,1.3
0,56.0,R,594.0,3,0,127,3,0,1,1,0,0,na,0,0,0,0,0,2.2
1,42.0,na,0.0,0,0,0,0,0,1,1,0,0,Semi-Monthly,0,0,0,0,0,0.06999999999999999
1,25.0,R,418.0,1,1,29,1,0,0,0,1,2,Semi-Monthly,0,0,0,0,1,2.07
1,26.0,na,644.0,0,0,0,0,0,1,1,0,2,Bi-Weekly,0,0,0,0,0,0.06999999999999999
1,23.0,na,0.0,0,0,2,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.0
0,27.0,R,722.0,39,6,85,38,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,1.73
1,38.0,R,554.0,20,3,0,20,0,1,1,1,2,Bi-Weekly,0,0,0,0,0,1.47
0,39.0,R,528.0,17,1,21,17,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,1.17
0,18.0,na,0.0,0,0,78,0,0,1,1,0,2,Monthly,0,0,0,1,0,1.8
0,46.0,na,541.0,2,1,100,2,0,1,1,1,4,Bi-Weekly,0,0,0,1,0,1.7
1,26.0,R,554.0,0,0,0,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,1.23
0,24.0,R,548.0,1,0,78,1,0,1,1,0,0,Weekly,0,0,0,0,0,1.03
1,28.0,na,487.0,0,0,0,0,6,1,1,1,2,Weekly,0,0,0,0,0,1.97
0,28.0,na,0.0,0,0,4,0,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,0.73
0,22.0,R,562.0,0,0,0,0,0,0,0,0,0,Semi-Monthly,0,0,0,0,0,2.27
1,33.0,O,634.0,0,0,0,0,0,1,1,1,0,Monthly,0,0,0,0,0,2.17
0,28.0,R,495.0,1,0,19,0,0,0,0,0,0,na,0,0,0,0,0,0.3
1,27.0,na,523.0,0,0,0,0,0,0,0,0,0,Monthly,0,0,0,0,0,0.0
0,32.0,R,0.0,0,0,32,0,0,1,1,1,0,na,0,0,0,0,0,0.9
0,28.0,na,0.0,0,0,11,0,0,0,0,1,0,Weekly,0,0,0,1,0,0.2
0,52.0,na,0.0,0,0,23,0,0,1,1,1,2,Semi-Monthly,0,0,0,1,0,0.53
0,25.0,na,491.0,1,0,2,1,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.25
1,24.0,na,0.0,0,0,0,0,0,1,1,0,0,Bi-Weekly,0,0,0,1,0,0.27
0,37.0,na,613.0,0,0,73,0,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,1.63
1,18.0,na,0.0,0,0,2,0,0,0,0,0,0,Monthly,0,0,0,1,0,0.0
1,37.0,R,603.0,22,1,19,22,0,1,1,0,2,Weekly,0,0,0,0,0,1.47
1,48.0,R,549.0,20,0,41,20,0,1,1,0,0,Weekly,0,0,0,1,0,1.23
0,25.0,O,724.0,1,0,168,0,0,1,1,1,0,Weekly,0,0,0,0,0,0.0
0,46.0,R,574.0,2,1,69,2,0,1,1,0,2,Semi-Monthly,0,0,0,0,0,2.17
1,34.0,na,570.0,0,0,0,0,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,0.16999999999999998
1,44.0,R,557.0,0,0,2,0,0,1,1,1,0,Monthly,0,0,0,0,0,0.0
1,31.0,na,0.0,0,0,6,0,0,0,0,0,0,Bi-Weekly,0,0,0,1,0,0.2
0,25.0,na,0.0,0,0,1,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.0
1,33.0,na,357.0,2,0,61,2,0,0,0,0,0,Weekly,0,0,0,0,0,0.2
0,27.0,R,540.0,0,0,1,0,0,1,1,0,0,Monthly,0,0,0,0,1,0.0
0,25.0,R,531.0,1,0,250,1,0,1,1,0,0,Bi-Weekly,0,0,0,1,0,2.23
0,47.0,na,397.0,2,0,87,2,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,1.13
0,32.0,na,0.0,0,0,46,0,0,0,0,0,0,Weekly,0,0,0,0,0,0.97
1,37.0,R,0.0,0,0,0,0,0,1,1,0,0,Bi-Weekly,0,0,0,1,0,0.13
1,25.0,O,512.0,7,0,2,7,0,1,1,1,2,Weekly,0,0,0,1,0,0.77
1,37.0,na,0.0,0,0,0,0,0,1,1,1,0,Weekly,0,0,0,0,0,0.06999999999999999
1,26.0,na,583.0,0,0,22,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.97
1,30.0,R,569.0,10,1,22,10,0,1,1,0,4,Bi-Weekly,0,0,0,0,0,0.5700000000000001
0,44.0,O,637.0,10,0,22,10,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.8
1,55.0,R,493.0,0,0,0,0,0,1,1,0,0,na,0,0,0,1,0,0.06999999999999999
0,47.0,O,712.0,57,1,101,57,0,1,1,0,0,Semi-Monthly,0,0,0,1,0,2.0
0,36.0,na,444.0,0,0,84,0,0,1,1,1,0,Bi-Weekly,0,0,0,1,0,1.37
1,23.0,na,0.0,0,0,0,0,0,0,0,1,0,Semi-Monthly,0,0,0,0,0,0.0
1,26.0,R,345.0,1,1,0,1,0,1,1,0,2,Bi-Weekly,0,0,0,0,0,0.37
0,37.0,na,627.0,0,0,5,0,0,1,1,1,0,Weekly,0,0,0,0,0,2.17
0,27.0,na,566.0,0,0,24,0,0,0,0,0,0,na,0,0,0,0,0,0.54
0,25.0,R,538.0,5,0,119,5,0,1,1,0,0,Bi-Weekly,0,0,0,1,0,2.13
1,25.0,R,520.0,0,0,35,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.83
1,30.0,R,549.0,1,0,2,1,0,0,0,0,0,Weekly,0,0,0,1,0,0.0
1,36.0,R,598.0,0,0,0,0,0,1,1,1,0,Weekly,0,0,0,0,0,1.6
1,32.0,R,518.0,17,0,32,14,0,1,1,1,2,na,0,0,0,0,0,0.6
1,33.0,na,451.0,0,0,0,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,1.8
1,30.0,na,633.0,0,0,0,0,0,0,0,0,2,Monthly,0,0,0,0,0,0.13
1,32.0,R,653.0,2,0,91,2,0,1,1,0,0,Bi-Weekly,0,0,0,1,0,1.53
0,19.0,na,0.0,0,0,43,0,0,0,0,0,0,Bi-Weekly,0,0,0,1,0,1.0
0,42.0,R,537.0,1,1,57,1,0,0,0,1,0,na,0,0,0,0,0,1.4300000000000002
0,29.0,na,582.0,5,2,11,5,0,0,0,0,0,Semi-Monthly,0,0,0,0,0,0.6900000000000001
0,41.0,R,514.0,21,9,181,20,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,2.17
0,60.0,O,0.0,0,0,0,0,0,1,1,1,0,Weekly,0,0,0,0,0,2.13
0,35.0,na,544.0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,0,1.97
0,32.0,R,584.0,9,0,30,9,0,0,0,0,0,Semi-Monthly,0,0,0,1,0,0.7
0,26.0,na,462.0,0,0,15,0,0,0,0,1,0,Bi-Weekly,0,0,0,1,0,0.23
1,33.0,R,527.0,0,0,0,0,0,1,1,1,0,na,0,0,0,1,0,1.23
0,24.0,na,643.0,0,0,3,0,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,0.5
1,34.0,na,0.0,0,0,19,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.5700000000000001
0,18.0,na,0.0,0,0,1,0,0,0,0,0,0,Weekly,0,0,0,0,0,0.14
0,30.0,R,652.0,37,3,76,37,0,1,1,0,2,Weekly,0,0,0,0,0,1.67
1,28.0,O,0.0,0,0,6,0,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,0.5
1,43.0,na,554.0,0,0,4,0,0,1,1,1,0,Semi-Monthly,0,0,0,0,0,0.13
1,20.0,na,0.0,0,0,0,0,0,1,0,0,0,Monthly,0,0,0,1,0,0.0
1,32.0,R,528.0,0,0,0,0,0,1,1,0,0,Weekly,0,0,0,0,0,1.3
0,22.0,R,493.0,11,2,80,11,0,0,0,0,0,Weekly,0,0,0,0,0,1.9
1,19.0,R,503.0,0,0,0,0,0,1,1,0,2,Bi-Weekly,0,0,0,0,0,1.0699999999999998
0,37.0,R,623.0,0,0,0,0,0,1,1,1,2,Bi-Weekly,0,0,0,0,0,1.83
0,26.0,O,610.0,32,4,61,32,0,1,1,0,0,Bi-Weekly,0,0,0,1,0,1.4
0,44.0,na,628.0,0,0,11,0,0,1,1,0,0,na,0,0,0,0,0,0.0
0,45.0,O,407.0,28,0,52,27,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,1.6
0,30.0,na,568.0,0,0,3,0,0,0,0,0,0,Monthly,0,0,0,0,0,0.05
0,22.0,na,502.0,0,0,10,0,0,1,1,0,0,na,0,0,0,1,0,0.37
1,23.0,na,0.0,0,0,2,0,0,1,1,0,2,Bi-Weekly,0,0,1,0,0,0.33
1,41.0,R,609.0,0,0,0,0,0,0,0,0,2,Monthly,0,0,1,0,0,0.87
0,36.0,R,560.0,14,0,61,14,0,0,0,0,0,Monthly,0,0,0,0,0,1.4
0,27.0,na,0.0,0,0,19,0,0,0,0,1,0,Weekly,0,0,0,0,0,0.3
1,59.0,na,0.0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,0,0,0,0,0.0
0,33.0,na,553.0,0,0,20,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.94
1,29.0,na,0.0,0,0,0,0,1,1,1,1,0,Bi-Weekly,0,0,0,0,0,0.1
0,47.0,O,562.0,0,0,0,0,1,1,1,1,0,Bi-Weekly,0,0,0,0,0,1.97
0,20.0,na,0.0,1,0,16,1,0,0,0,0,2,Semi-Monthly,0,0,0,0,0,0.33
0,20.0,R,0.0,0,0,0,0,0,0,0,1,0,Semi-Monthly,0,0,0,0,0,0.5700000000000001
1,32.0,na,486.0,0,0,0,0,0,1,0,0,0,Weekly,0,0,0,0,0,0.0
1,35.0,na,0.0,0,0,0,0,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,0.0
1,30.0,na,502.0,0,0,0,0,0,0,0,1,0,Semi-Monthly,0,0,0,0,0,0.0
0,41.0,R,566.0,14,1,15,14,0,1,1,1,0,na,0,0,0,0,0,0.5
1,26.0,na,0.0,0,0,4,0,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,0.06999999999999999
0,37.0,O,474.0,0,0,88,0,0,1,1,0,0,Semi-Monthly,0,0,0,0,0,1.53
1,23.0,na,0.0,0,0,25,0,0,0,0,1,2,Bi-Weekly,0,0,0,0,0,0.87
0,26.0,R,527.0,0,0,130,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,1.97
0,23.0,R,485.0,15,0,39,15,0,0,0,0,0,Bi-Weekly,0,0,0,1,0,0.5
0,33.0,na,565.0,11,3,26,11,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.47
0,58.0,na,587.0,0,0,85,0,0,1,1,1,2,na,0,0,0,0,0,1.47
0,32.0,na,601.0,0,0,0,0,0,1,1,0,2,Bi-Weekly,0,0,0,0,0,0.27
1,37.0,R,0.0,0,0,0,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,2.0
1,26.0,na,0.0,0,0,3,0,0,0,0,0,0,Monthly,0,0,0,0,0,0.0
0,57.0,R,701.0,0,0,0,0,0,1,1,1,0,Monthly,0,0,0,0,0,1.2
0,26.0,R,585.0,2,0,158,2,0,0,0,1,0,Bi-Weekly,0,0,0,1,0,1.97
0,32.0,na,479.0,0,0,5,0,0,1,1,1,2,Bi-Weekly,0,0,0,1,0,0.03
1,37.0,na,446.0,0,0,34,0,0,1,1,1,2,na,0,0,0,0,0,0.93
0,32.0,R,562.0,0,0,30,0,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,1.7
0,30.0,R,584.0,0,0,0,0,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,2.1
1,27.0,O,542.0,0,0,50,0,0,1,1,0,2,Weekly,0,0,0,0,0,1.13
0,43.0,na,513.0,3,0,93,3,0,1,1,0,2,Bi-Weekly,0,0,0,0,0,1.93
1,37.0,na,580.0,0,0,0,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.8
1,25.0,R,557.0,0,0,0,0,0,1,1,1,0,Weekly,0,0,0,0,0,2.5
0,30.0,R,0.0,7,2,19,7,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.5
1,22.0,na,601.0,0,0,0,0,0,1,1,0,2,Bi-Weekly,0,0,0,0,0,0.3
1,47.0,na,0.0,0,0,0,0,0,1,0,0,0,Monthly,0,0,0,0,0,0.0
1,34.0,O,573.0,1,0,71,1,0,1,1,0,0,Monthly,0,0,0,0,0,1.53
1,21.0,R,604.0,0,0,69,0,0,1,1,0,0,Weekly,0,0,0,0,0,1.1
0,48.0,na,0.0,0,0,0,0,0,1,1,1,2,Weekly,0,0,0,0,1,0.03
1,20.0,na,0.0,0,0,1,0,0,0,0,0,0,Weekly,0,0,0,1,0,0.03
0,28.0,R,597.0,0,0,0,0,1,1,1,0,3,Semi-Monthly,0,1,0,0,0,1.33
1,22.0,R,0.0,0,0,0,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.8
1,33.0,na,0.0,0,0,0,0,0,1,0,0,0,Weekly,0,0,0,0,0,0.0
1,48.0,na,0.0,0,0,1,0,0,1,1,0,0,Bi-Weekly,0,0,0,1,0,0.0
0,28.0,na,629.0,52,2,63,49,0,1,1,1,0,Semi-Monthly,0,0,0,1,0,1.67
0,33.0,O,643.0,1,0,55,1,0,0,0,1,0,Weekly,0,0,0,1,0,1.5699999999999998
1,32.0,na,520.0,0,0,0,0,0,0,0,1,0,Weekly,0,0,0,0,0,1.17
0,45.0,R,509.0,40,1,96,40,0,0,0,0,0,Weekly,0,0,0,0,0,1.9
1,20.0,na,0.0,0,0,2,0,0,0,0,0,0,Bi-Weekly,0,0,0,1,0,0.06999999999999999
0,39.0,O,548.0,0,0,144,0,0,1,1,0,0,na,0,0,0,0,0,1.03
0,34.0,na,506.0,0,0,60,0,0,1,1,0,0,Bi-Weekly,1,0,0,0,0,1.67
0,40.0,O,522.0,0,0,0,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,2.6
0,24.0,na,0.0,0,0,7,0,0,1,1,0,2,Weekly,0,0,0,0,0,0.13
0,28.0,R,449.0,0,0,3,0,0,1,1,1,2,Bi-Weekly,0,0,0,0,0,0.1
1,37.0,na,532.0,30,1,69,30,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,1.23
1,41.0,R,447.0,0,0,0,0,1,1,1,1,0,Weekly,0,0,0,0,0,0.6
1,44.0,R,397.0,0,0,0,0,1,1,1,0,0,na,0,0,0,0,0,2.2
1,21.0,R,487.0,13,4,57,13,0,1,1,0,0,Bi-Weekly,0,0,0,1,0,0.47
1,27.0,na,457.0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,0,0,0,0,0.0
1,30.0,na,510.0,0,0,0,0,0,0,0,1,0,na,0,0,0,0,0,0.06999999999999999
0,26.0,na,0.0,0,0,3,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.1
0,52.0,R,551.0,20,1,10,20,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,1.47
0,44.0,na,0.0,0,0,30,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.67
1,19.0,na,0.0,0,0,0,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.0
0,20.0,na,433.0,0,0,7,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.31
0,58.0,R,0.0,37,2,72,37,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,1.5699999999999998
1,24.0,R,529.0,0,0,3,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.97
0,48.0,O,723.0,11,2,5,11,0,1,1,1,2,Monthly,0,1,0,0,0,0.7
1,44.0,O,0.0,0,0,7,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,0.5
1,26.0,R,471.0,0,0,0,0,0,1,1,0,0,Weekly,0,0,0,0,0,0.37
1,25.0,na,0.0,0,0,0,0,0,0,0,0,0,Weekly,0,0,0,0,0,0.0
1,34.0,R,0.0,0,0,3,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,0,0.7
1,37.0,R,536.0,2,1,46,2,0,0,0,1,2,na,0,0,0,0,0,0.7
1,22.0,R,470.0,1,0,0,1,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.53
1,32.0,R,703.0,0,0,23,0,0,0,0,0,0,Semi-Monthly,0,0,0,1,0,2.03
1,25.0,R,585.0,0,0,0,0,0,1,1,0,0,Weekly,0,0,0,0,0,1.23
1,32.0,na,0.0,0,0,9,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.06
0,23.0,na,544.0,14,9,35,14,0,0,0,1,0,Bi-Weekly,0,0,0,1,0,0.83
0,45.0,na,0.0,0,0,33,0,0,1,1,0,0,na,0,0,0,0,0,0.6599999999999999
1,43.0,na,0.0,0,0,5,0,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,0.0
0,22.0,R,654.0,0,0,84,0,0,1,1,0,2,Bi-Weekly,0,0,0,1,0,2.17
0,42.0,O,508.0,25,0,26,25,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,1.03
1,34.0,R,479.0,0,0,0,0,1,1,1,0,4,Weekly,0,1,0,0,0,1.33
1,32.0,na,564.0,0,0,0,0,0,1,1,1,0,Bi-Weekly,0,0,0,0,0,0.0
1,40.0,na,580.0,0,0,0,0,0,1,1,0,2,Weekly,0,0,0,0,0,2.2
0,62.0,R,651.0,0,0,0,0,0,1,1,1,0,Bi-Weekly,0,0,0,1,0,2.07
0,28.0,na,601.0,19,0,89,18,0,0,0,0,2,Weekly,0,0,0,0,0,1.9
0,31.0,O,519.0,0,0,6,0,0,0,0,0,0,Weekly,0,0,0,0,0,0.1
0,20.0,na,416.0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,0,0,1,0,0.0
0,40.0,O,510.0,0,0,0,0,0,1,1,0,0,Semi-Monthly,0,0,0,0,0,2.27
1,29.0,R,563.0,1,0,60,1,0,1,1,0,2,na,0,0,0,0,0,0.7
1,56.0,na,560.0,0,0,0,0,0,1,1,0,0,Monthly,0,0,0,0,1,0.5700000000000001
1,29.0,na,0.0,0,0,0,0,0,0,0,0,0,Weekly,0,0,0,0,0,0.67
1,54.0,R,596.0,0,0,0,0,2,1,1,1,0,Weekly,0,1,0,0,0,2.3
0,25.0,na,0.0,0,0,2,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.16999999999999998
0,36.0,R,550.0,4,1,96,4,0,1,1,0,2,Weekly,0,0,0,0,0,1.13
0,25.0,R,501.0,0,0,67,0,0,1,1,0,0,Monthly,0,0,0,1,0,1.47
1,25.0,R,532.0,0,0,49,0,0,0,0,0,0,Monthly,0,0,0,0,0,2.13
1,20.0,R,630.0,0,0,0,0,0,0,0,0,0,Bi-Weekly,1,0,0,0,0,0.5
0,45.0,R,522.0,0,0,5,0,0,1,1,1,0,Monthly,0,0,0,0,0,0.13
1,22.0,na,519.0,0,0,1,0,0,1,1,0,0,Semi-Monthly,0,0,0,0,0,0.0
1,22.0,na,520.0,0,0,0,0,0,1,1,0,0,Weekly,0,0,0,0,0,0.06999999999999999
0,43.0,R,487.0,9,1,0,8,0,1,1,1,0,na,0,0,0,0,0,1.67
1,25.0,na,377.0,0,0,1,0,0,0,0,0,2,Weekly,0,0,0,0,0,0.03
0,38.0,na,557.0,0,0,0,0,0,0,0,1,0,Monthly,0,0,0,0,0,2.23
0,22.0,R,501.0,8,1,28,8,0,0,0,0,0,Monthly,0,0,0,0,0,0.8
0,39.0,R,606.0,0,0,0,0,1,1,1,0,0,Semi-Monthly,0,0,0,0,0,2.07
0,34.0,na,537.0,3,1,30,3,0,1,1,0,0,na,0,0,0,0,0,0.94
0,61.0,na,651.0,0,0,0,0,0,1,1,0,0,Bi-Weekly,0,0,0,0,0,2.2
0,21.0,na,500.0,0,0,4,0,0,1,1,1,2,Bi-Weekly,0,0,0,0,0,0.1
1,45.0,na,447.0,2,2,16,2,0,1,1,1,0,Monthly,0,0,0,0,0,1.3
0,20.0,na,0.0,0,0,0,0,0,1,0,0,0,Weekly,0,0,0,0,0,0.0
0,24.0,R,0.0,0,0,38,0,0,1,1,0,0,Bi-Weekly,0,0,0,1,0,0.77
0,28.0,na,0.0,0,0,17,0,0,0,0,0,2,Bi-Weekly,0,0,0,0,0,0.37
1,19.0,na,503.0,2,0,6,2,0,1,1,0,0,na,0,0,0,0,0,4.0
0,32.0,na,0.0,0,0,61,0,0,0,0,1,0,Bi-Weekly,0,0,0,0,0,1.2
0,49.0,R,567.0,31,1,113,31,0,1,1,1,0,na,0,0,0,0,0,2.07
0,22.0,R,567.0,3,0,24,3,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.92
1,22.0,R,576.0,1,0,4,1,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.73
0,33.0,na,0.0,0,0,8,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,0,0.2
1,51.0,R,499.0,0,0,30,0,29,1,1,1,2,Semi-Monthly,0,1,0,1,0,1.2
0,28.0,R,545.0,51,3,156,50,0,1,1,1,0,na,0,0,0,1,0,2.23
0,27.0,na,612.0,0,0,73,0,0,1,1,0,0,Bi-Weekly,0,0,0,1,0,1.0
