churn,age,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,web_user,app_web_user,ios_user,registered_phones,cancelled_loan,received_loan,rejected_loan,left_for_two_month_plus,left_for_one_month,reward_rate,housing_O,housing_R,housing_na,payment_type_Bi-Weekly,payment_type_Monthly,payment_type_Semi-Monthly,payment_type_Weekly,payment_type_na
0,26.0,573.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1,0,0,0,0,1,0
1,26.0,0.0,2,0,7,2,0,0,0,0,0,0,0,0,0,0,0.2,0,0,1,0,0,0,0,1
0,24.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,1,0,1,0,0,0,0
1,26.0,589.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.37,0,1,0,0,0,1,0,0
1,31.0,528.0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1.17,0,1,0,1,0,0,0,0
0,42.0,0.0,1,0,33,1,0,0,0,0,0,0,0,0,0,0,0.73,0,0,1,1,0,0,0,0
1,36.0,657.0,60,4,120,60,0,1,1,0,0,0,0,0,1,0,2.23,0,1,0,0,1,0,0,0
0,36.0,595.0,10,0,92,10,0,1,1,0,0,0,0,0,0,0,1.63,0,1,0,0,1,0,0,0
0,45.0,574.0,0,0,26,0,0,1,1,0,0,0,0,0,0,0,0.65,1,0,0,1,0,0,0,0
0,31.0,572.0,11,1,34,11,0,1,1,1,2,0,0,0,0,0,0.8,1,0,0,1,0,0,0,0
0,48.0,652.0,0,0,0,0,4,1,1,1,0,0,0,0,0,0,2.1,0,1,0,0,0,0,0,1
1,22.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0
0,21.0,528.0,0,0,46,0,0,0,0,0,0,1,0,0,0,0,1.5699999999999998,0,1,0,1,0,0,0,0
1,26.0,500.0,1,0,2,1,0,0,0,1,0,0,0,0,1,0,0.43,0,0,1,0,1,0,0,0
0,35.0,534.0,0,0,33,0,0,0,0,1,0,0,0,0,1,0,0.6,0,0,1,0,0,1,0,0
0,47.0,474.0,10,0,17,10,0,0,0,1,0,0,0,0,0,0,0.63,1,0,0,0,0,0,1,0
0,36.0,505.0,14,1,18,14,0,1,1,1,0,0,0,0,0,0,0.85,0,0,1,0,0,0,0,1
1,29.0,539.0,1,1,12,1,0,1,1,1,3,0,0,0,0,0,0.53,0,1,0,1,0,0,0,0
1,41.0,491.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.77,0,1,0,0,0,0,1,0
1,45.0,500.0,0,0,46,0,0,1,1,0,0,0,0,0,0,0,1.87,0,1,0,0,0,0,1,0
1,21.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0,0,1,1,0,0,0,0
0,26.0,556.0,0,0,7,0,0,1,1,0,0,0,0,0,1,0,0.27,0,0,1,0,0,0,1,0
1,26.0,674.0,0,0,48,0,0,1,1,0,0,0,1,0,1,0,1.37,0,1,0,1,0,0,0,0
0,25.0,547.0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,1.9,0,1,0,0,0,0,1,0
0,25.0,557.0,35,2,77,35,0,1,1,0,0,0,0,0,0,0,1.4300000000000002,0,0,1,0,0,0,1,0
1,36.0,424.0,0,0,9,0,0,1,1,1,0,0,0,0,0,0,0.03,0,0,1,0,1,0,0,0
1,30.0,504.0,1,0,5,1,0,1,1,1,0,0,0,0,0,0,0.03,0,0,1,1,0,0,0,0
0,30.0,520.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.07,0,1,0,1,0,0,0,0
0,32.0,0.0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0.29,0,1,0,0,0,0,0,1
1,30.0,458.0,5,1,75,5,0,1,1,1,0,0,0,0,0,0,0.7,0,1,0,1,0,0,0,0
0,32.0,0.0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,2.03,0,0,1,0,0,0,0,1
0,31.0,515.0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,1,1,0,0,0,0
0,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,1,0,0,0,0,0,1,0
0,43.0,610.0,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0.73,0,1,0,0,0,1,0,0
0,36.0,435.0,49,0,56,49,0,1,1,1,2,0,0,0,1,0,1.87,0,1,0,1,0,0,0,0
0,25.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.63,1,0,0,0,0,0,0,1
1,38.0,522.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.93,0,1,0,1,0,0,0,0
1,31.0,550.0,0,0,24,0,0,1,1,0,0,0,0,0,0,0,1.1,0,1,0,0,1,0,0,0
0,28.0,514.0,5,3,101,5,0,0,0,0,0,0,0,0,0,0,0.7,0,1,0,0,0,0,1,0
0,50.0,547.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.43,0,0,1,0,1,0,0,0
0,32.0,527.0,0,0,65,0,0,1,1,0,0,0,0,0,0,0,1.27,0,1,0,0,0,1,0,0
0,36.0,522.0,0,0,0,0,1,1,1,0,2,0,0,0,1,0,2.67,1,0,0,1,0,0,0,0
1,24.0,534.0,0,0,8,0,0,1,1,1,0,0,0,0,0,0,0.23,0,0,1,1,0,0,0,0
0,36.0,547.0,4,0,37,4,0,1,1,0,2,0,0,0,0,0,2.1,0,1,0,0,0,0,1,0
0,23.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0
1,31.0,642.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,1,0,0,0
0,41.0,557.0,0,0,0,0,0,1,1,1,2,0,0,0,0,1,1.83,0,0,1,0,0,0,0,1
1,42.0,554.0,1,1,21,1,0,1,1,1,0,0,0,0,0,0,0.23,0,1,0,0,0,0,1,0
1,26.0,445.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2.5,1,0,0,0,0,0,1,0
0,30.0,0.0,0,0,36,0,0,0,0,0,0,0,1,0,0,0,1.4300000000000002,1,0,0,0,1,0,0,0
1,19.0,621.0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0.67,0,0,1,0,0,0,1,0
0,61.0,0.0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,2.03,0,1,0,0,0,0,0,1
1,29.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.06999999999999999,0,0,1,0,0,0,1,0
0,39.0,474.0,14,0,28,14,0,1,1,1,0,0,0,0,0,0,0.83,0,1,0,1,0,0,0,0
0,23.0,592.0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,1,1,0,0,0,0
1,39.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0
1,26.0,0.0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0.5,0,0,1,1,0,0,0,0
0,34.0,618.0,0,0,100,0,0,1,1,1,0,0,0,0,0,0,1.53,0,1,0,0,0,0,1,0
1,22.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,1,0,0,1,0,0
1,32.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0,1,0,0,0
0,29.0,572.0,14,1,68,14,0,1,1,1,0,0,0,0,0,0,1.97,1,0,0,0,0,0,0,1
1,31.0,442.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,1
0,37.0,520.0,0,0,61,0,0,1,1,1,0,0,0,0,0,0,2.1,0,1,0,1,0,0,0,0
0,30.0,542.0,0,0,62,0,0,1,1,0,2,0,0,0,1,0,1.4,1,0,0,0,0,1,0,0
0,58.0,0.0,5,0,14,5,0,1,1,0,0,0,0,0,0,0,0.47,0,0,1,0,0,0,0,1
0,51.0,520.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2.23,0,0,1,1,0,0,0,0
1,25.0,0.0,0,0,11,0,0,1,1,0,2,0,0,0,0,0,0.3,0,1,0,0,0,0,1,0
1,27.0,0.0,1,0,2,1,0,1,1,1,0,0,0,0,0,0,0.08999999999999997,0,0,1,0,1,0,0,0
1,32.0,553.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1.97,0,1,0,0,0,0,1,0
0,20.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.06,0,0,1,1,0,0,0,0
0,32.0,521.0,5,1,40,5,0,0,0,1,0,0,0,0,0,0,0.77,0,0,1,1,0,0,0,0
0,37.0,561.0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2.1,0,1,0,1,0,0,0,0
0,33.0,527.0,0,0,54,0,0,0,0,0,0,0,1,0,0,0,1.37,0,0,1,1,0,0,0,0
0,28.0,605.0,0,0,188,0,0,1,1,0,0,0,0,0,0,0,1.47,0,1,0,0,0,0,1,0
1,25.0,552.0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0.83,0,1,0,1,0,0,0,0
0,31.0,445.0,0,0,9,0,0,1,1,1,0,0,0,0,0,0,0.2,0,0,1,0,0,1,0,0
0,34.0,0.0,2,0,21,2,0,0,0,0,0,0,0,0,0,0,0.47,0,1,0,0,0,0,1,0
0,24.0,454.0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0
1,36.0,581.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2.23,0,0,1,0,0,1,0,0
0,22.0,610.0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0.16,1,0,0,0,0,0,1,0
1,51.0,497.0,0,0,0,0,0,1,1,1,2,0,0,0,1,0,1.3,0,0,1,0,0,0,0,1
0,38.0,642.0,44,3,75,44,0,1,1,0,0,0,0,0,0,0,2.27,0,1,0,1,0,0,0,0
0,24.0,0.0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0.05,0,0,1,0,0,1,0,0
0,27.0,513.0,0,0,84,0,0,0,0,1,0,0,0,0,0,0,1.5,0,0,1,0,0,1,0,0
0,46.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2.27,0,1,0,1,0,0,0,0
1,45.0,527.0,25,2,87,24,0,0,0,1,0,0,0,0,0,0,2.0,1,0,0,1,0,0,0,0
0,31.0,0.0,3,1,4,2,0,0,0,1,0,0,0,0,0,0,0.06999999999999999,0,0,1,1,0,0,0,0
0,19.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,1,0
0,22.0,655.0,0,0,22,0,0,1,1,0,0,0,0,0,1,0,0.3,0,0,1,1,0,0,0,0
1,27.0,531.0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0.5,1,0,0,0,0,0,1,0
1,24.0,572.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06999999999999999,0,0,1,0,0,1,0,0
0,23.0,575.0,0,0,8,0,0,1,1,0,0,0,0,0,0,0,0.2,0,0,1,1,0,0,0,0
0,35.0,556.0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1.97,0,0,1,1,0,0,0,0
0,38.0,431.0,57,0,71,56,0,1,1,0,0,0,0,0,0,0,2.3,1,0,0,1,0,0,0,0
1,36.0,538.0,1,0,13,1,0,1,1,1,2,0,0,0,1,0,0.87,0,0,1,0,0,1,0,0
0,47.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0
0,43.0,477.0,19,1,26,18,0,1,1,0,0,0,0,0,0,0,1.8,0,0,1,1,0,0,0,0
1,19.0,525.0,0,0,32,0,0,1,1,0,0,0,0,0,0,1,1.3,0,1,0,0,0,0,1,0
0,56.0,594.0,3,0,127,3,0,1,1,0,0,0,0,0,0,0,2.2,0,1,0,0,0,0,0,1
1,42.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.06999999999999999,0,0,1,0,0,1,0,0
1,25.0,418.0,1,1,29,1,0,0,0,1,2,0,0,0,0,1,2.07,0,1,0,0,0,1,0,0
1,26.0,644.0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0.06999999999999999,0,0,1,1,0,0,0,0
1,23.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0
0,27.0,722.0,39,6,85,38,0,1,1,1,0,0,0,0,0,0,1.73,0,1,0,1,0,0,0,0
1,38.0,554.0,20,3,0,20,0,1,1,1,2,0,0,0,0,0,1.47,0,1,0,1,0,0,0,0
0,39.0,528.0,17,1,21,17,0,0,0,1,0,0,0,0,0,0,1.17,0,1,0,1,0,0,0,0
0,18.0,0.0,0,0,78,0,0,1,1,0,2,0,0,0,1,0,1.8,0,0,1,0,1,0,0,0
0,46.0,541.0,2,1,100,2,0,1,1,1,4,0,0,0,1,0,1.7,0,0,1,1,0,0,0,0
1,26.0,554.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.23,0,1,0,1,0,0,0,0
0,24.0,548.0,1,0,78,1,0,1,1,0,0,0,0,0,0,0,1.03,0,1,0,0,0,0,1,0
1,28.0,487.0,0,0,0,0,6,1,1,1,2,0,0,0,0,0,1.97,0,0,1,0,0,0,1,0
0,28.0,0.0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0.73,0,0,1,1,0,0,0,0
0,22.0,562.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,1,0,0,0,1,0,0
1,33.0,634.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2.17,1,0,0,0,1,0,0,0
0,28.0,495.0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0.3,0,1,0,0,0,0,0,1
1,27.0,523.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0
0,32.0,0.0,0,0,32,0,0,1,1,1,0,0,0,0,0,0,0.9,0,1,0,0,0,0,0,1
0,28.0,0.0,0,0,11,0,0,0,0,1,0,0,0,0,1,0,0.2,0,0,1,0,0,0,1,0
0,52.0,0.0,0,0,23,0,0,1,1,1,2,0,0,0,1,0,0.53,0,0,1,0,0,1,0,0
0,25.0,491.0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0.25,0,0,1,1,0,0,0,0
1,24.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.27,0,0,1,1,0,0,0,0
0,37.0,613.0,0,0,73,0,0,1,1,1,0,0,0,0,0,0,1.63,0,0,1,1,0,0,0,0
1,18.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0,1,0,0,0
1,37.0,603.0,22,1,19,22,0,1,1,0,2,0,0,0,0,0,1.47,0,1,0,0,0,0,1,0
1,48.0,549.0,20,0,41,20,0,1,1,0,0,0,0,0,1,0,1.23,0,1,0,0,0,0,1,0
0,25.0,724.0,1,0,168,0,0,1,1,1,0,0,0,0,0,0,0.0,1,0,0,0,0,0,1,0
0,46.0,574.0,2,1,69,2,0,1,1,0,2,0,0,0,0,0,2.17,0,1,0,0,0,1,0,0
1,34.0,570.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.16999999999999998,0,0,1,1,0,0,0,0
1,44.0,557.0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0
1,31.0,0.0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0.2,0,0,1,1,0,0,0,0
0,25.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0
1,33.0,357.0,2,0,61,2,0,0,0,0,0,0,0,0,0,0,0.2,0,0,1,0,0,0,1,0
0,27.0,540.0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0.0,0,1,0,0,1,0,0,0
0,25.0,531.0,1,0,250,1,0,1,1,0,0,0,0,0,1,0,2.23,0,1,0,1,0,0,0,0
0,47.0,397.0,2,0,87,2,0,1,1,0,0,0,0,0,0,0,1.13,0,0,1,1,0,0,0,0
0,32.0,0.0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,1,0,0,0,1,0
1,37.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.13,0,1,0,1,0,0,0,0
1,25.0,512.0,7,0,2,7,0,1,1,1,2,0,0,0,1,0,0.77,1,0,0,0,0,0,1,0
1,37.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.06999999999999999,0,0,1,0,0,0,1,0
1,26.0,583.0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,1,1,0,0,0,0
1,30.0,569.0,10,1,22,10,0,1,1,0,4,0,0,0,0,0,0.5700000000000001,0,1,0,1,0,0,0,0
0,44.0,637.0,10,0,22,10,0,1,1,0,0,0,0,0,0,0,0.8,1,0,0,1,0,0,0,0
1,55.0,493.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.06999999999999999,0,1,0,0,0,0,0,1
0,47.0,712.0,57,1,101,57,0,1,1,0,0,0,0,0,1,0,2.0,1,0,0,0,0,1,0,0
0,36.0,444.0,0,0,84,0,0,1,1,1,0,0,0,0,1,0,1.37,0,0,1,1,0,0,0,0
1,23.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,1,0,0
1,26.0,345.0,1,1,0,1,0,1,1,0,2,0,0,0,0,0,0.37,0,1,0,1,0,0,0,0
0,37.0,627.0,0,0,5,0,0,1,1,1,0,0,0,0,0,0,2.17,0,0,1,0,0,0,1,0
0,27.0,566.0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,1,0,0,0,0,1
0,25.0,538.0,5,0,119,5,0,1,1,0,0,0,0,0,1,0,2.13,0,1,0,1,0,0,0,0
1,25.0,520.0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0.83,0,1,0,1,0,0,0,0
1,30.0,549.0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0,0,0,1,0
1,36.0,598.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1.6,0,1,0,0,0,0,1,0
1,32.0,518.0,17,0,32,14,0,1,1,1,2,0,0,0,0,0,0.6,0,1,0,0,0,0,0,1
1,33.0,451.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,1,1,0,0,0,0
1,30.0,633.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.13,0,0,1,0,1,0,0,0
1,32.0,653.0,2,0,91,2,0,1,1,0,0,0,0,0,1,0,1.53,0,1,0,1,0,0,0,0
0,19.0,0.0,0,0,43,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,1,1,0,0,0,0
0,42.0,537.0,1,1,57,1,0,0,0,1,0,0,0,0,0,0,1.4300000000000002,0,1,0,0,0,0,0,1
0,29.0,582.0,5,2,11,5,0,0,0,0,0,0,0,0,0,0,0.6900000000000001,0,0,1,0,0,1,0,0
0,41.0,514.0,21,9,181,20,0,0,0,1,0,0,0,0,0,0,2.17,0,1,0,1,0,0,0,0
0,60.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2.13,1,0,0,0,0,0,1,0
0,35.0,544.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.97,0,0,1,1,0,0,0,0
0,32.0,584.0,9,0,30,9,0,0,0,0,0,0,0,0,1,0,0.7,0,1,0,0,0,1,0,0
0,26.0,462.0,0,0,15,0,0,0,0,1,0,0,0,0,1,0,0.23,0,0,1,1,0,0,0,0
1,33.0,527.0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1.23,0,1,0,0,0,0,0,1
0,24.0,643.0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,1,1,0,0,0,0
1,34.0,0.0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0.5700000000000001,0,0,1,1,0,0,0,0
0,18.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,1,0,0,0,1,0
0,30.0,652.0,37,3,76,37,0,1,1,0,2,0,0,0,0,0,1.67,0,1,0,0,0,0,1,0
1,28.0,0.0,0,0,6,0,0,1,1,1,0,0,0,0,0,0,0.5,1,0,0,1,0,0,0,0
1,43.0,554.0,0,0,4,0,0,1,1,1,0,0,0,0,0,0,0.13,0,0,1,0,0,1,0,0
1,20.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,1,0,1,0,0,0
1,32.0,528.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.3,0,1,0,0,0,0,1,0
0,22.0,493.0,11,2,80,11,0,0,0,0,0,0,0,0,0,0,1.9,0,1,0,0,0,0,1,0
1,19.0,503.0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1.0699999999999998,0,1,0,1,0,0,0,0
0,37.0,623.0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,1.83,0,1,0,1,0,0,0,0
0,26.0,610.0,32,4,61,32,0,1,1,0,0,0,0,0,1,0,1.4,1,0,0,1,0,0,0,0
0,44.0,628.0,0,0,11,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,1
0,45.0,407.0,28,0,52,27,0,1,1,1,0,0,0,0,0,0,1.6,1,0,0,1,0,0,0,0
0,30.0,568.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,1,0,1,0,0,0
0,22.0,502.0,0,0,10,0,0,1,1,0,0,0,0,0,1,0,0.37,0,0,1,0,0,0,0,1
1,23.0,0.0,0,0,2,0,0,1,1,0,2,0,0,1,0,0,0.33,0,0,1,1,0,0,0,0
1,41.0,609.0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0.87,0,1,0,0,1,0,0,0
0,36.0,560.0,14,0,61,14,0,0,0,0,0,0,0,0,0,0,1.4,0,1,0,0,1,0,0,0
0,27.0,0.0,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0.3,0,0,1,0,0,0,1,0
1,59.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0
0,33.0,553.0,0,0,20,0,0,1,1,0,0,0,0,0,0,0,0.94,0,0,1,1,0,0,0,0
1,29.0,0.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0.1,0,0,1,1,0,0,0,0
0,47.0,562.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1.97,1,0,0,1,0,0,0,0
0,20.0,0.0,1,0,16,1,0,0,0,0,2,0,0,0,0,0,0.33,0,0,1,0,0,1,0,0
0,20.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5700000000000001,0,1,0,0,0,1,0,0
1,32.0,486.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,1,0
1,35.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0
1,30.0,502.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,1,0,0
0,41.0,566.0,14,1,15,14,0,1,1,1,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0,1
1,26.0,0.0,0,0,4,0,0,1,1,1,0,0,0,0,0,0,0.06999999999999999,0,0,1,1,0,0,0,0
0,37.0,474.0,0,0,88,0,0,1,1,0,0,0,0,0,0,0,1.53,1,0,0,0,0,1,0,0
1,23.0,0.0,0,0,25,0,0,0,0,1,2,0,0,0,0,0,0.87,0,0,1,1,0,0,0,0
0,26.0,527.0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,1.97,0,1,0,1,0,0,0,0
0,23.0,485.0,15,0,39,15,0,0,0,0,0,0,0,0,1,0,0.5,0,1,0,1,0,0,0,0
0,33.0,565.0,11,3,26,11,0,1,1,0,0,0,0,0,0,0,0.47,0,0,1,1,0,0,0,0
0,58.0,587.0,0,0,85,0,0,1,1,1,2,0,0,0,0,0,1.47,0,0,1,0,0,0,0,1
0,32.0,601.0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0.27,0,0,1,1,0,0,0,0
1,37.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.0,0,1,0,1,0,0,0,0
1,26.0,0.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0
0,57.0,701.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1.2,0,1,0,0,1,0,0,0
0,26.0,585.0,2,0,158,2,0,0,0,1,0,0,0,0,1,0,1.97,0,1,0,1,0,0,0,0
0,32.0,479.0,0,0,5,0,0,1,1,1,2,0,0,0,1,0,0.03,0,0,1,1,0,0,0,0
1,37.0,446.0,0,0,34,0,0,1,1,1,2,0,0,0,0,0,0.93,0,0,1,0,0,0,0,1
0,32.0,562.0,0,0,30,0,0,0,0,1,0,0,0,0,0,0,1.7,0,1,0,1,0,0,0,0
0,30.0,584.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.1,0,1,0,1,0,0,0,0
1,27.0,542.0,0,0,50,0,0,1,1,0,2,0,0,0,0,0,1.13,1,0,0,0,0,0,1,0
0,43.0,513.0,3,0,93,3,0,1,1,0,2,0,0,0,0,0,1.93,0,0,1,1,0,0,0,0
1,37.0,580.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.8,0,0,1,1,0,0,0,0
1,25.0,557.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2.5,0,1,0,0,0,0,1,0
0,30.0,0.0,7,2,19,7,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,1,0,0,0,0
1,22.0,601.0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0.3,0,0,1,1,0,0,0,0
1,47.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0
1,34.0,573.0,1,0,71,1,0,1,1,0,0,0,0,0,0,0,1.53,1,0,0,0,1,0,0,0
1,21.0,604.0,0,0,69,0,0,1,1,0,0,0,0,0,0,0,1.1,0,1,0,0,0,0,1,0
0,48.0,0.0,0,0,0,0,0,1,1,1,2,0,0,0,0,1,0.03,0,0,1,0,0,0,1,0
1,20.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.03,0,0,1,0,0,0,1,0
0,28.0,597.0,0,0,0,0,1,1,1,0,3,0,1,0,0,0,1.33,0,1,0,0,0,1,0,0
1,22.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,1,0,1,0,0,0,0
1,33.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,1,0
1,48.0,0.0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0.0,0,0,1,1,0,0,0,0
0,28.0,629.0,52,2,63,49,0,1,1,1,0,0,0,0,1,0,1.67,0,0,1,0,0,1,0,0
0,33.0,643.0,1,0,55,1,0,0,0,1,0,0,0,0,1,0,1.5699999999999998,1,0,0,0,0,0,1,0
1,32.0,520.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.17,0,0,1,0,0,0,1,0
0,45.0,509.0,40,1,96,40,0,0,0,0,0,0,0,0,0,0,1.9,0,1,0,0,0,0,1,0
1,20.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0.06999999999999999,0,0,1,1,0,0,0,0
0,39.0,548.0,0,0,144,0,0,1,1,0,0,0,0,0,0,0,1.03,1,0,0,0,0,0,0,1
0,34.0,506.0,0,0,60,0,0,1,1,0,0,1,0,0,0,0,1.67,0,0,1,1,0,0,0,0
0,40.0,522.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.6,1,0,0,1,0,0,0,0
0,24.0,0.0,0,0,7,0,0,1,1,0,2,0,0,0,0,0,0.13,0,0,1,0,0,0,1,0
