age,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,web_user,app_web_user,ios_user,registered_phones,cancelled_loan,received_loan,rejected_loan,left_for_two_month_plus,left_for_one_month,reward_rate,housing_O,housing_R,payment_type_Bi-Weekly,payment_type_Monthly,payment_type_Semi-Monthly,payment_type_Weekly
25.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.13,0,0,1,0,0,0
26.0,566.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.6,0,1,0,1,0,0
48.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.87,0,1,0,1,0,0
17.0,0.0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0.29,0,0,0,0,0,1
46.0,564.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.67,0,0,0,1,0,0
36.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0
35.0,568.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0
22.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1
46.0,569.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1.5,0,1,1,0,0,0
24.0,589.0,0,0,4,0,0,1,1,0,2,0,0,0,1,0,1.0,0,0,0,0,1,0
59.0,572.0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0
32.0,415.0,9,0,18,9,0,0,0,1,0,0,0,0,0,0,0.23,0,1,0,0,0,1
38.0,596.0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0.2,0,1,0,0,0,1
45.0,613.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1,0,0,0,1,0
24.0,499.0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
45.0,460.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0,0,0
44.0,545.0,25,2,31,17,0,0,0,1,0,0,0,0,1,0,0.47,0,1,1,0,0,0
37.0,606.0,10,1,22,10,0,1,1,1,0,0,0,0,0,0,0.06999999999999999,0,1,0,0,0,1
23.0,554.0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,1.2,0,1,0,0,1,0
42.0,0.0,0,0,24,0,0,0,0,1,2,0,0,0,0,0,0.6,0,1,0,0,0,1
25.0,599.0,31,1,61,30,0,0,0,0,0,0,0,0,1,0,0.8,1,0,0,0,0,0
35.0,455.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1.5,0,1,1,0,0,0
24.0,506.0,1,0,4,0,0,1,1,1,2,0,0,0,0,0,0.16999999999999998,0,1,0,0,0,0
26.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0
21.0,0.0,5,2,23,5,0,0,0,0,0,0,0,0,1,0,0.5,0,0,0,0,0,1
32.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
24.0,563.0,6,3,0,6,0,1,1,1,0,0,0,0,0,0,0.53,0,0,0,0,0,1
23.0,535.0,5,0,25,5,0,1,1,1,2,0,0,0,0,0,0.5700000000000001,0,0,1,0,0,0
27.0,555.0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0.47,0,0,0,0,0,0
38.0,519.0,12,2,79,12,0,1,1,1,4,0,0,0,0,0,1.23,0,1,0,0,0,0
30.0,405.0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0.63,0,1,1,0,0,0
27.0,447.0,0,0,34,0,0,1,1,0,0,0,0,0,1,0,0.67,0,0,1,0,0,0
40.0,509.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.67,0,0,0,0,0,0
37.0,492.0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0.06999999999999999,0,0,0,0,0,1
35.0,521.0,0,0,14,0,0,0,0,1,0,0,0,0,1,0,0.27,0,0,1,0,0,0
32.0,0.0,5,0,96,5,0,0,0,0,0,0,0,0,0,0,1.67,0,0,0,0,0,1
26.0,569.0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0.8,0,0,0,0,0,1
35.0,504.0,0,0,76,0,0,1,1,1,0,0,0,0,0,0,0.77,0,1,1,0,0,0
24.0,488.0,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0.4,0,1,0,0,0,0
41.0,582.0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,1.8,0,1,1,0,0,0
26.0,539.0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0.37,0,0,1,0,0,0
27.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.23,0,1,1,0,0,0
36.0,484.0,4,3,69,4,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,1,0,0
19.0,497.0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,1,0,0,0
50.0,567.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1.27,0,0,0,1,0,0
26.0,485.0,0,0,9,0,0,1,1,1,0,0,0,0,0,0,0.33,0,0,1,0,0,0
30.0,557.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.8,0,0,0,0,0,0
27.0,515.0,1,0,34,1,0,0,0,0,0,0,0,0,0,0,0.73,0,0,0,0,0,1
21.0,438.0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0.5700000000000001,0,0,1,0,0,0
27.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0
25.0,453.0,2,0,24,2,0,0,0,0,0,0,0,0,0,0,0.2,0,0,1,0,0,0
36.0,487.0,2,1,47,2,0,1,1,1,0,0,0,0,0,0,1.23,0,1,1,0,0,0
32.0,569.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.6,0,1,0,0,0,1
47.0,588.0,0,0,21,0,0,1,1,1,0,0,0,0,0,0,0.63,0,0,0,0,0,0
30.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.03,0,0,1,0,0,0
29.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0
49.0,626.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.47,0,0,1,0,0,0
31.0,548.0,0,0,283,0,0,1,1,1,0,0,0,0,0,0,1.8,0,1,0,0,1,0
24.0,543.0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1.8,0,0,0,1,0,0
24.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.73,0,0,0,0,1,0
36.0,0.0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,2.0,0,0,0,1,0,0
21.0,536.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
28.0,526.0,2,0,15,2,0,0,0,0,0,0,0,0,0,0,0.06999999999999999,0,0,1,0,0,0
42.0,464.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,1,0,0,0
35.0,477.0,0,0,15,0,0,1,1,1,2,0,0,0,0,0,0.33,0,1,0,0,0,1
28.0,525.0,3,0,79,3,0,0,0,0,0,0,0,0,1,0,1.5699999999999998,0,0,0,0,0,1
23.0,484.0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0.23,0,0,0,0,0,1
65.0,594.0,0,0,9,0,0,1,1,1,3,1,0,1,0,0,0.1,1,0,0,1,0,0
32.0,703.0,0,0,23,0,0,0,0,0,0,0,0,0,1,0,2.03,0,1,0,0,1,0
48.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.6,0,0,0,1,0,0
53.0,559.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1.37,0,1,1,0,0,0
29.0,450.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06999999999999999,0,1,1,0,0,0
44.0,474.0,0,0,33,0,0,0,0,0,0,1,0,0,0,0,0.7,0,1,1,0,0,0
61.0,557.0,14,2,21,14,0,1,1,0,0,0,0,0,0,0,0.8800000000000002,1,0,0,1,0,0
35.0,546.0,0,0,72,0,0,1,1,0,0,0,0,0,1,0,1.67,0,1,1,0,0,0
22.0,0.0,0,0,6,0,0,1,1,0,3,0,0,0,0,0,1.0,0,0,1,0,0,0
35.0,473.0,0,0,42,0,0,1,1,0,3,0,0,0,0,0,0.8,1,0,0,0,0,0
36.0,468.0,2,1,47,2,0,1,1,0,2,0,0,0,0,0,0.93,0,1,0,0,0,0
62.0,0.0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0.47,0,0,0,1,0,0
22.0,512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0,1,0,0,1,0
27.0,536.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,1,0,0,0
45.0,567.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.2,0,1,0,1,0,0
25.0,531.0,13,0,66,13,0,0,0,0,4,0,0,0,0,0,1.33,0,1,1,0,0,0
46.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0
31.0,643.0,8,5,71,8,0,1,1,0,0,0,0,0,0,0,1.2,0,1,0,0,1,0
43.0,535.0,2,0,1,2,0,1,1,1,2,0,0,0,0,0,0.73,1,0,1,0,0,0
19.0,0.0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0.06999999999999999,0,0,0,0,0,1
38.0,624.0,7,1,11,7,0,1,1,1,0,0,0,0,0,0,1.2,0,0,0,0,0,1
35.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0
20.0,636.0,7,1,14,7,0,0,0,1,0,0,0,0,0,0,0.21,0,0,0,0,0,1
21.0,580.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5700000000000001,0,0,1,0,0,0
22.0,593.0,9,0,24,9,0,1,1,1,2,0,0,0,0,0,0.33,0,0,0,0,0,1
21.0,659.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,1,0,0,0
37.0,599.0,2,1,4,2,0,1,1,0,0,0,0,0,0,0,1.0,0,0,1,0,0,0
21.0,535.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0
39.0,0.0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0
22.0,590.0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0.0,0,0,1,0,0,0
25.0,491.0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,1.8,0,1,0,0,0,0
27.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,1,0
24.0,529.0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,2.2,0,1,1,0,0,0
25.0,584.0,7,0,21,7,0,0,0,1,0,0,0,0,0,0,0.33,0,0,0,0,0,1
42.0,465.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07,0,1,1,0,0,0
37.0,525.0,0,0,5,0,0,1,1,1,0,0,0,0,0,0,0.16999999999999998,0,0,1,0,0,0
25.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1
23.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,1,0,0,0
23.0,521.0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0
48.0,505.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.77,0,1,0,0,0,1
42.0,0.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0
31.0,562.0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0.13,0,0,1,0,0,0
24.0,441.0,2,0,67,2,0,1,1,0,0,0,0,0,1,0,1.03,0,1,0,0,1,0
38.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0
20.0,606.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3,0,1,1,0,0,0
24.0,652.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.27,0,0,1,0,0,0
30.0,561.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,0,1,1,0,0,0
41.0,609.0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0.87,0,1,0,1,0,0
20.0,465.0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1.63,0,1,1,0,0,0
26.0,510.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.77,0,0,1,0,0,0
26.0,557.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.0,0,0,1,0,0,0
36.0,518.0,0,0,15,0,0,1,1,1,0,0,0,0,0,0,1.37,0,0,1,0,0,0
18.0,614.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.43,0,0,1,0,0,0
37.0,430.0,1,0,104,1,0,1,1,1,3,0,0,0,1,0,1.4,0,1,0,0,1,0
31.0,608.0,0,0,11,0,0,1,1,1,0,0,0,0,0,0,0.8,0,1,0,0,0,1
26.0,540.0,0,0,42,0,0,0,0,1,0,0,0,0,0,0,0.63,0,1,0,0,0,0
28.0,428.0,1,0,6,1,0,0,0,0,2,0,0,0,0,0,0.3,0,0,1,0,0,0
26.0,521.0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0.53,0,0,1,0,0,0
50.0,560.0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0.06999999999999999,0,0,1,0,0,0
35.0,598.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
37.0,0.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.33,0,0,1,0,0,0
33.0,526.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.63,0,0,1,0,0,0
43.0,574.0,0,0,3,0,0,1,1,1,2,0,0,0,0,0,0.0,0,0,1,0,0,0
52.0,455.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0
30.0,526.0,0,0,35,0,0,0,0,1,0,0,0,0,1,0,0.73,0,0,0,0,1,0
25.0,555.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.06999999999999999,0,1,0,0,0,1
31.0,578.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06999999999999999,0,1,0,1,0,0
32.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,1,0,0,0
40.0,518.0,47,1,101,42,0,1,1,1,0,0,0,0,0,0,1.7,0,1,0,0,0,0
34.0,0.0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0.7,0,1,1,0,0,0
35.0,494.0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,1.9,0,1,0,0,0,0
38.0,0.0,0,0,6,0,0,0,0,1,0,0,0,0,1,0,0.0,0,0,0,0,1,0
20.0,610.0,0,0,16,0,0,0,0,0,2,0,0,0,0,0,0.3,0,0,1,0,0,0
33.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1
32.0,463.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.5,0,1,0,0,0,1
31.0,0.0,22,0,51,20,0,0,0,0,2,0,0,0,1,0,1.77,0,0,1,0,0,0
29.0,619.0,0,0,6,0,0,1,1,0,2,0,0,0,0,0,0.06999999999999999,0,0,0,0,1,0
31.0,487.0,0,0,20,0,0,1,1,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0
26.0,511.0,21,0,37,21,0,1,1,1,0,0,0,0,0,0,0.83,0,1,0,0,0,0
45.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,0,1,0,0
33.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.06999999999999999,0,0,0,0,0,1
46.0,574.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.13,0,0,1,0,0,0
24.0,589.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.83,0,0,1,0,0,0
27.0,529.0,2,1,5,2,0,0,0,0,0,1,0,0,0,0,0.16999999999999998,0,0,1,0,0,0
27.0,498.0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,2.03,0,1,1,0,0,0
23.0,519.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.67,0,1,0,0,0,1
34.0,0.0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0.2,0,0,0,0,1,0
25.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,1,0,0,0,1
23.0,627.0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,1
48.0,478.0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1.4,0,1,1,0,0,0
25.0,302.0,5,1,16,5,0,1,1,1,3,0,0,0,0,0,0.43,0,1,0,0,0,1
24.0,550.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,1,0,0,0
36.0,537.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.2,0,0,1,0,0,0
17.0,0.0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0.0,0,0,1,0,0,0
22.0,574.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0,0,1,0,0,0
22.0,460.0,0,0,49,0,0,1,1,1,2,1,0,0,0,0,1.13,0,0,1,0,0,0
24.0,505.0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0.06999999999999999,0,0,0,1,0,0
26.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0
22.0,0.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.5,0,1,0,0,0,1
34.0,575.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.3,0,1,0,0,0,0
30.0,504.0,1,0,5,1,0,1,1,1,0,0,0,0,0,0,0.03,0,0,1,0,0,0
22.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.06999999999999999,0,0,0,0,0,1
30.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0
40.0,422.0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0
26.0,473.0,10,3,0,10,0,1,1,0,0,0,0,0,0,0,1.4,0,1,0,0,0,0
23.0,0.0,8,1,50,7,0,1,1,1,0,0,0,0,0,0,1.03,0,1,0,0,1,0
29.0,503.0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0.47,0,1,1,0,0,0
27.0,0.0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0.43,0,0,1,0,0,0
34.0,581.0,6,3,12,6,0,0,0,1,0,0,0,0,0,0,0.7,0,1,0,1,0,0
27.0,527.0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0.06999999999999999,0,0,1,0,0,0
30.0,464.0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0.06999999999999999,0,0,1,0,0,0
54.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0
42.0,394.0,19,1,61,19,0,1,1,1,0,0,0,0,1,0,1.37,0,1,1,0,0,0
27.0,580.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07,0,1,1,0,0,0
36.0,672.0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1.27,0,0,0,1,0,0
36.0,569.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1.23,0,1,1,0,0,0
49.0,0.0,0,0,13,0,0,1,1,1,0,0,1,0,0,0,1.55,0,1,0,0,0,1
28.0,616.0,2,1,20,2,0,0,0,0,0,0,0,0,0,0,1.1,0,1,1,0,0,0
25.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.33,0,1,1,0,0,0
29.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0
34.0,585.0,1,0,20,1,0,0,0,0,0,0,0,0,1,0,0.63,0,0,0,1,0,0
24.0,671.0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0.8,1,0,0,0,1,0
22.0,0.0,1,0,46,1,0,0,0,1,2,0,0,0,1,0,0.9,0,0,1,0,0,0
22.0,639.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3.0,0,0,0,0,0,1
25.0,528.0,1,1,3,1,0,0,0,1,0,0,0,0,1,0,0.1,0,0,1,0,0,0
51.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0
26.0,518.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.83,0,1,0,0,0,0
48.0,616.0,0,0,100,0,0,1,1,0,3,0,1,0,0,0,1.67,0,1,0,1,0,0
50.0,635.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0
42.0,567.0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,2.03,0,1,1,0,0,0
36.0,548.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.0,0,1,0,0,1,0
23.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,1,0,0,0
32.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1
28.0,534.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.03,0,0,1,0,0,0
31.0,568.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1.5,0,1,1,0,0,0
29.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.06999999999999999,0,0,0,0,0,1
21.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0,0,0
37.0,0.0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.06999999999999999,0,0,1,0,0,0
20.0,0.0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0.2,0,0,0,0,0,0
30.0,0.0,4,1,104,4,0,1,1,1,4,0,0,0,1,0,1.0,0,1,0,0,0,1
32.0,538.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.5700000000000001,1,0,1,0,0,0
35.0,541.0,1,0,5,1,0,1,1,1,0,0,0,0,0,0,0.43,0,1,1,0,0,0
19.0,0.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.1,0,0,1,0,0,0
20.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
36.0,483.0,0,0,0,0,4,1,1,1,0,0,0,0,1,0,1.1,0,0,1,0,0,0
38.0,0.0,0,0,16,0,0,0,0,1,2,0,0,0,0,0,1.13,0,0,1,0,0,0
43.0,549.0,0,0,241,0,0,1,1,1,2,0,0,0,0,0,1.47,0,1,0,0,0,0
31.0,522.0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,2.27,0,0,1,0,0,0
24.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,1,0
25.0,524.0,3,1,55,3,0,1,1,1,0,0,0,0,0,0,0.27,0,0,0,0,1,0
22.0,527.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1
23.0,500.0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0.93,0,1,1,0,0,0
30.0,604.0,0,0,0,0,0,1,1,0,2,0,0,0,1,1,0.67,0,1,0,0,1,0
23.0,494.0,0,0,28,0,0,1,1,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0
17.0,0.0,2,0,50,2,0,0,0,0,2,0,0,0,0,0,1.4,0,1,0,0,0,1
38.0,554.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0
37.0,413.0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,2.53,0,1,0,0,0,1
29.0,641.0,13,2,24,13,0,0,0,0,0,0,0,0,0,0,0.43,0,1,1,0,0,0
24.0,502.0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0.8,0,0,1,0,0,0
36.0,661.0,3,0,79,3,0,0,0,0,0,0,0,0,0,0,2.0,1,0,0,0,0,1
30.0,602.0,6,0,29,6,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0
22.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,1,0
39.0,454.0,2,0,68,2,0,1,1,1,2,0,0,0,0,0,0.83,0,1,0,0,0,0
31.0,451.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.0,0,0,0,0,0,1
30.0,596.0,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0.4,0,0,1,0,0,0
43.0,539.0,32,0,37,32,0,1,1,1,2,0,0,0,0,0,1.27,0,0,1,0,0,0
24.0,562.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.03,0,0,0,1,0,0
28.0,646.0,0,0,0,0,2,1,1,1,0,0,0,0,1,0,2.27,0,1,0,0,0,1
24.0,497.0,2,0,9,2,0,0,0,0,0,0,0,0,0,0,0.33,0,1,1,0,0,0
29.0,482.0,1,0,6,1,0,0,0,0,0,0,0,0,1,0,0.63,0,0,0,0,1,0
46.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0
21.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1
37.0,566.0,1,1,4,1,0,1,1,1,2,0,0,0,0,0,0.03,0,0,1,0,0,0
28.0,0.0,0,0,52,0,0,1,1,0,2,0,0,0,1,0,0.43,1,0,0,0,0,1
32.0,487.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,1,0
30.0,577.0,1,0,6,1,0,1,1,1,0,0,0,0,0,0,0.11,0,0,0,0,0,0
22.0,509.0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0.06999999999999999,0,0,0,0,1,0
27.0,0.0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0.0,0,1,1,0,0,0
32.0,562.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1.1,0,0,1,0,0,0
23.0,0.0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0.37,0,0,1,0,0,0
25.0,0.0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0.16999999999999998,0,0,0,0,0,0
53.0,452.0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,2.2,0,1,1,0,0,0
23.0,616.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23,0,1,0,0,0,1
48.0,509.0,0,0,77,0,0,0,0,1,3,0,0,0,0,0,1.5699999999999998,0,0,0,0,0,1
20.0,665.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0
25.0,0.0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,0.24,0,0,0,0,0,1
31.0,568.0,1,0,8,1,0,0,0,0,3,0,0,0,0,0,0.5,0,1,0,0,0,0
29.0,505.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0,0,0
22.0,0.0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,1,0,0,0
23.0,548.0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1.63,0,0,0,0,0,1
25.0,549.0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0.33,0,0,0,0,1,0
29.0,499.0,5,6,18,5,0,1,1,1,0,0,0,0,0,0,0.47,0,1,0,0,0,0
30.0,474.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.2,0,0,1,0,0,0
50.0,527.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.2,0,0,1,0,0,0
30.0,508.0,0,0,0,0,1,1,1,1,4,0,0,0,0,0,0.73,0,1,1,0,0,0
27.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,1,0,0,0,1
